,stroke-style-loss,stroke-content-loss,stroke-tv-loss,stroke-curvature-loss
894,1092.2539,15.250965
895,1090.6428,15.250402
896,1089.0337,15.251518
897,1087.4291,15.250952
898,1085.8224,15.252033
899,1084.2229,15.251205
900,1082.6228,15.252192
901,1081.0276,15.251748
902,1079.4321,15.253033
903,1077.8401,15.252413
904,1076.2485,15.253054
905,1074.6609,15.252914
906,1073.0756,15.252992
907,1071.4907,15.253875
908,1069.9116,15.253398
909,1068.3317,15.254366
910,1066.7567,15.253517
911,1065.1805,15.255041
912,1063.6115,15.253832
913,1062.0419,15.255134
914,1060.4752,15.254382
915,1058.9108,15.255615
916,1057.3488,15.255053
917,1055.7881,15.25548
918,1054.2319,15.255627
919,1052.6764,15.255746
920,1051.1227,15.256621
921,1049.5747,15.25577
922,1048.0271,15.257082
923,1046.4823,15.255915
924,1044.9379,15.257733
925,1043.3995,15.256176
926,1041.8583,15.257814
927,1040.3212,15.257002
928,1038.7856,15.257883
929,1037.2551,15.258278
930,1035.7257,15.257839
931,1034.1986,15.258783
932,1032.6749,15.257847
933,1031.1509,15.258943
934,1029.6307,15.258889
935,1028.1127,15.259123
936,1026.5979,15.259543
937,1025.0868,15.258953
938,1023.5764,15.259759
939,1022.0699,15.259174
940,1020.5651,15.260538
941,1019.0659,15.259712
942,1017.566,15.260742
943,1016.0681,15.259764
944,1014.5732,15.260851
945,1013.08124,15.260941
946,1011.5936,15.260836
947,1010.1065,15.261353
948,1008.6226,15.26056
949,1007.13806,15.262362
950,1005.6591,15.261226
951,1004.1808,15.262173
952,1002.70844,15.26122
953,1001.23553,15.263445
954,999.76904,15.261315
955,998.29785,15.2637
956,996.83264,15.261858
957,995.36224,15.264015
958,993.90137,15.262468
959,992.44135,15.263795
960,990.97974,15.263395
961,989.5221,15.263918
962,988.0667,15.26418
963,986.6121,15.264141
964,985.1624,15.264597
965,983.7135,15.26417
966,982.2668,15.26553
967,980.8255,15.264166
968,979.38153,15.266147
969,977.94495,15.264048
970,976.50616,15.266854
971,975.0721,15.264219
972,973.63055,15.267277
973,972.19543,15.265199
974,970.7598,15.266819
975,969.3312,15.266416
976,967.9045,15.266566
977,966.4812,15.267603
978,965.06537,15.265966
979,963.64734,15.268602
980,962.2337,15.265966
981,960.8146,15.269497
982,959.40186,15.266228
983,957.97925,15.269264
984,956.56805,15.267577
985,955.1546,15.269198
986,953.74634,15.268249
987,952.34155,15.2687435
988,950.9369,15.269077
989,949.5383,15.2688465
990,948.1385,15.26956
991,946.7441,15.268988
992,945.34906,15.270458
993,943.9618,15.269076
994,942.5733,15.271551
995,941.1955,15.268393
996,939.8076,15.272416
997,938.4256,15.268904
998,937.0353,15.272377
999,935.6524,15.269978
